id,name,ID,Date
95a0103c-a575-5f7b-9de9-a121ef218913,Potential CVE-2021-26857 Exploitation Attempt,cd479ccc-d8f0-4c66-ba7d-e06286f3f887,2021-03-03
17e9aafb-af7f-5214-8af1-a92141774d32,Potential CVE-2021-26084 Exploitation Attempt,38825179-3c78-4fed-b222-2e2166b926b1,2022-12-13
f8160289-ac55-5ee8-9690-ea3dcff91d1f,Potential Atlassian Confluence CVE-2021-26084 Exploitation Attempt,245f92e3-c4da-45f1-9070-bc552e06db11,2021-09-08
584cfcd9-53ed-5fe6-9a90-24b2d501880a,Log4j RCE CVE-2021-44228 Generic,5ea8faa8-db8b-45be-89b0-151b84c82702,2021-12-10
07c44025-f1c9-5ad1-8ff5-cff3d0090947,Log4j RCE CVE-2021-44228 in Fields,9be472ed-893c-4ec0-94da-312d2765f654,2021-12-10
371ea4bd-9ad3-5064-be19-6ce63cc90c28,Potential CVE-2021-44228 Exploitation Attempt - VMware Horizon,3eb91f0a-0060-424a-a676-59f5fdd75610,2022-01-14
33668724-96f0-5a58-b9be-90c87f35040d,CVE-2021-31979 CVE-2021-33771 Exploits,32b5db62-cb5f-4266-9639-0fa48376ac00,2021-07-16
991b789a-83fd-5c9c-b935-8cb47a438c93,CVE-2021-31979 CVE-2021-33771 Exploits by Sourgum,ad7085ac-92e4-4b76-8ce2-276d2c0e68ef,2021-07-16
c7853138-e068-54db-b43a-f9fda09e4938,LPE InstallerFileTakeOver PoC CVE-2021-41379,7dbb86de-a0cc-494c-8aa8-b2996c9ef3c8,2021-11-22
82b0eefc-687d-5136-9c05-11a84a2a78ea,Potential CVE-2021-41379 Exploitation Attempt,af8bbce4-f751-46b4-8d91-82a33a736f61,2021-11-22
2e8a8269-052f-5135-a242-c3d982df9e65,InstallerFileTakeOver LPE CVE-2021-41379 File Create Event,3be82d5d-09fe-4d6a-a275-0d40d234d324,2021-11-22
2a1c568e-85e3-5c7b-98fd-09d3a0c2b014,SonicWall SSL/VPN Jarrewrite Exploitation,6f55f047-112b-4101-ad32-43913f52db46,2021-01-25
65fae839-1412-51d3-bfd9-5430937d8608,ADSelfService Exploitation,6702b13c-e421-44cc-ab33-42cc25570f11,2021-09-20
2d06b7d3-9177-5af2-a3fa-1e58ddcc44dc,CVE-2021-40539 Zoho ManageEngine ADSelfService Plus Exploit,fcbb4a77-f368-4945-b046-4499a1da69d1,2021-09-10
e69a10eb-865e-5cbf-bb47-edf9a3f3992e,CVE-2021-33766 Exchange ProxyToken Exploitation,56973b50-3382-4b56-bdf5-f51a3183797a,2021-08-30
846b2302-2129-5c88-8e64-fbff6ddf2028,CVE-2021-21972 VSphere Exploitation,179ed852-0f9b-4009-93a7-68475910fd86,2021-02-24
c21ca4f7-df54-5883-b975-52ef573d248c,Potential CVE-2021-27905 Exploitation Attempt,0bbcd74b-0596-41a4-94a0-4e88a76ffdb3,2022-12-11
6bc5bc52-054d-5101-ae6c-3be1bf2ef741,Potential CVE-2021-42278 Exploitation Attempt,44bbff3e-4ca3-452d-a49a-6efa4cafa06f,2021-12-15
5d1075b3-8a58-5c18-95ad-a4f9df2ebac8,Potential SystemNightmare Exploitation Attempt,c01f7bd6-0c1d-47aa-9c61-187b91273a16,2021-08-11
44f8986a-384b-577b-8e4f-4a65f5576aaf,Exchange Exploitation CVE-2021-28480,a2a9d722-0acb-4096-bccc-daaf91a5037b,2021-05-14
a9a302dc-2b96-52d3-acc8-cf778f46fbe0,CVE-2021-26858 Exchange Exploitation,b06335b3-55ac-4b41-937e-16b7f5d57dfd,2021-03-03
6078cac1-3a34-5a24-a20c-b0b9aad8e923,ProxyLogon Reset Virtual Directories Based On IIS Log,effee1f6-a932-4297-a81f-acb44064fa3a,2021-08-10
88ceb894-d344-5d90-82f9-94daef971c04,Exchange ProxyShell Pattern,23eee45e-933b-49f9-ae1b-df706d2d52ef,2021-08-07
5ad9aa6e-e5dd-5926-9a39-e07bd5cd97a8,Successful Exchange ProxyShell Attack,992be1eb-e5da-437e-9a54-6d13b57bb4d8,2021-08-09
2cc1bfd1-d12f-5f49-a9d3-cf5382741e6f,Grafana Path Traversal Exploitation CVE-2021-43798,7b72b328-5708-414f-9a2a-6a6867c26e16,2021-12-08
ea877a37-4976-5643-8b55-a70f17677b0d,Potential Exploitation Attempt From Office Application,868955d9-697e-45d4-a3da-360cefd7c216,2022-06-02
2b3a28bc-34ad-5322-a941-47b5a69d2c89,Suspicious Word Cab File Write CVE-2021-40444,60c0a111-787a-4e8a-9262-ee485f3ef9d5,2021-09-10
6f9dfa1a-03fb-53da-be64-68598accecad,Potential CVE-2021-40444 Exploitation Attempt,894397c6-da03-425c-a589-3d09e7d1f750,2021-09-08
f5f337d7-2acf-5399-b75e-4b204b54be3d,Exploitation of CVE-2021-26814 in Wazuh,b9888738-29ed-4c54-96a4-f38c57b84bb3,2021-05-22
7e341ef7-88bb-5fcc-8e0d-8085523f7d90,Pulse Connect Secure RCE Attack CVE-2021-22893,5525edac-f599-4bfd-b926-3fa69860e766,2021-06-29
928d4e28-9bfc-5e19-befd-b3bf71a114a2,DPRK Threat Actor - C2 Communication DNS Indicators,4d16c9a6-4362-4863-9940-1dee35f1d70f,2024-02-20
f985bed8-43cf-573c-8709-640e3612dd88,Potential APT FIN7 Exploitation Activity,6676896b-2cce-422d-82af-5a1abe65e241,2024-07-29
584f5486-ba64-52e9-8e1c-348d17994c3f,ScreenConnect - SlashAndGrab Exploitation Indicators,05164d17-8e11-4d7d-973e-9e4962436b87,2024-02-23
e41663fb-4dfd-52a3-853f-ad09f68fd819,Forest Blizzard APT - Process Creation Activity,07db928c-8632-488e-ac7d-3db847489175,2024-04-23
2082f0e4-8f4b-58a5-92fd-414901a4419f,Forest Blizzard APT - Custom Protocol Handler DLL Registry Set,d807056b-0e00-4cec-b7f8-b8b7518e382b,2024-04-23
b8969de5-1445-5b85-8b10-89e608411bc7,Forest Blizzard APT - File Creation Activity,b92d1d19-f5c9-4ed6-bbd5-7476709dc389,2024-04-23
15918034-b7eb-5d78-be45-9a4679e806a0,Forest Blizzard APT - Custom Protocol Handler Creation,5cdeb555-65de-4767-99fe-e26807465148,2024-04-23
99967f1c-b3d8-590a-bc07-e938f5597fd2,Forest Blizzard APT - JavaScript Constrained File Creation,ec7c4e9b-9bc9-47c7-a32f-b53b598da642,2024-04-23
281d969b-78a0-5885-97ce-1c88cc84c16f,Lummac Stealer Activity - Execution Of More.com And Vbc.exe,19b3806e-46f2-4b4c-9337-e3d8653245ea,2024-12-19
7e617e46-03c6-5f5f-bb5b-06ff21fdde2f,Potential KamiKakaBot Activity - Winlogon Shell Persistence,c9b86500-1ec2-4de6-9120-d744c8fb5caf,2024-03-22
2edab8ba-610c-5054-93b9-9ccc0cfa1e89,Potential KamiKakaBot Activity - Lure Document Execution,24474469-bd80-46cc-9e08-9fbe81bfaaca,2024-03-22
c4e4ba2f-9259-540b-9d4e-1f9d8778adb2,Potential KamiKakaBot Activity - Shutdown Schedule Task Creation,fe9e8ba9-4419-41e6-a574-bd9f7b3af961,2024-03-22
8121e396-b8a1-55e6-b418-1e8f0cb8307f,Potential Raspberry Robin CPL Execution Activity,92020b88-9caf-464f-bad8-cd0fb0aa2a81,2024-03-07
4c07b0ee-d55b-5421-899a-5208f38d0bb0,Potential Raspberry Robin Aclui Dll SideLoading,0f3a9db2-c17a-480e-a723-d1f1c547ab6a,2024-07-31
359293a5-df89-53f8-ba59-0ebda1c51a4d,Potential Raspberry Robin Registry Set Internet Settings ZoneMap,16a4c7b3-4681-49d0-8d58-3e9b796dcb43,2024-07-31
790a656a-ec61-5c7c-b338-af91672fdfc2,File Creation Related To RAT Clients,2f3039c8-e8fe-43a9-b5cf-dcd424a2522d,2024-12-19
3fc4250c-f003-525f-a13b-8098e2b12d6d,DarkGate - Drop DarkGate Loader In C:\Temp Directory,df49c691-8026-48dd-94d3-4ba6a79102a8,2024-05-31
d89f3963-a6fb-53b3-b341-594ab534b98e,Potential CSharp Streamer RAT Loading .NET Executable Image,6f6afac3-8e7a-4e4b-9588-2608ffe08f82,2024-06-22
f597f391-9481-5202-807e-884823cc8237,Kapeka Backdoor Autorun Persistence,c0c67b21-eb8a-4c84-a395-40473ec3b482,2024-07-03
f5d31ab3-4102-58c5-b96a-f134f436aa68,Kapeka Backdoor Configuration Persistence,cbaa3ef3-07a9-4c8e-82d1-9e40578da7fd,2024-07-03
0bed4c03-650d-5edb-b576-868d1ac5700b,Kapeka Backdoor Persistence Activity,64a871dd-83f6-4e5f-80fc-5a7ca3a8a819,2024-07-03
84628c87-640d-569a-a185-f47ee1cad0df,Potential Kapeka Decrypted Backdoor Indicator,20228d05-dd68-435d-8b4e-e7e64938880c,2024-07-03
9346b2d6-dc08-5b21-95ec-c8613bf934e3,Kapeka Backdoor Execution Via RunDLL32.EXE,e98f741c-6a5b-4c83-bc2a-1f4e58d07b12,2024-07-03
1454873c-287c-5119-9912-ab32beada01d,Kapeka Backdoor Loaded Via Rundll32.EXE,a7e6b1f9-8d2c-4f1e-9a7d-63e4c8a2bf4c,2024-07-03
93c39f50-aad2-5c82-bf78-50e9f6bab16c,Kapeka Backdoor Scheduled Task Creation,6c130acd-0adb-4545-bcc4-2e85d0883c9a,2024-07-03
7140bc65-af40-5969-98f8-bb02bcaaf379,CVE-2024-1709 - ScreenConnect Authentication Bypass Exploitation,d27eabad-9068-401a-b0d6-9eac744d6e67,2024-02-20
c27f22b0-9d45-57ff-94d2-28fc226e316f,ScreenConnect User Database Modification - Security,4109cb6a-a4af-438a-9f0c-056abba41c6f,2024-02-20
9664e8d0-f660-58dd-b2a6-9663c0cb8fc8,ScreenConnect User Database Modification,1a821580-588b-4323-9422-660f7e131020,2024-02-21
23f0f88b-a300-5115-98bf-39d484dc52b2,Potential Exploitation of CVE-2024-37085 - Suspicious Creation Of ESX Admins Group,c408acfe-2870-41df-8d2f-9f4daa4555ed,2024-07-29
1381c4d3-da54-5710-9431-5e6a704b4f2f,Potential Exploitation of CVE-2024-37085 - Suspicious ESX Admins Group Activity,47a1658b-67a4-48e2-8ab1-c10437fc0148,2024-07-30
9932f3de-13de-521b-b4e4-2df28537403b,CVE-2024-1708 - ScreenConnect Path Traversal Exploitation,44d7af7e-88e6-4490-be11-55f7ff4d9fc1,2024-02-21
4e43f26b-ae30-5c0c-a9c9-b0362e6b0549,CVE-2024-1708 - ScreenConnect Path Traversal Exploitation - Security,4c198a60-7d05-4daf-8bf7-4136fb6f5c62,2024-02-20
e1fe8c7d-0f76-56a7-b8e9-589befa5e9a7,CVE-2024-50623 Exploitation Attempt - Cleo,f007b877-02e3-45b7-8501-1b78c2864029,2024-12-09
f553b77d-07b4-55a3-b473-637d94ac38c9,CVE-2024-1212 Exploitation - Progress Kemp LoadMaster Unauthenticated Command Injection,eafb8bd5-7605-4bfe-a9ec-0442bc151f15,2024-03-20
3a9801ea-121d-5dd5-b4d9-fac8630aa34e,CVE-2024-49113 Exploitation Attempt - LDAP Nightmare,3f2c93c7-7b2a-4d58-bb8d-6f39422d8148,2025-01-08
8730468d-a037-5bd5-97c1-c48ddedbf562,Potential Exploitation of CVE-2024-3094 - Suspicious SSH Child Process,9aa27839-e8ba-4d7a-ac1a-746c22c3d1e5,2024-04-01
30e7b932-eebb-5dd2-bd81-3c90cb249a28,Potential CVE-2024-3400 Exploitation - Palo Alto GlobalProtect OS Command Injection - File Creation,bcd95697-e3e7-4c6f-8584-8e3503e6929f,2024-04-25
43a2d69c-b4de-5139-90e3-748cb657210e,Potential CVE-2024-3400 Exploitation - Palo Alto GlobalProtect OS Command Injection,f130a5f1-73ba-42f0-bf1e-b66a8361cb8f,2024-04-18
424aef3b-9635-5448-b2a4-2b8c23300639,Potential CVE-2024-35250 Exploitation Activity,17ce9373-2163-4a2c-90ba-f91e9ef7a8c1,2025-02-19
eb382957-063a-512d-80a1-68dbd1b851b7,Exploit for CVE-2015-1641,7993792c-5ce2-4475-a3db-a3a5539827ef,2018-02-22
07097772-42b0-5021-ab5b-d74aaf6708f0,CVE-2010-5278 Exploitation Attempt,a4a899e8-fd7a-49dd-b5a8-7044def72d61,2021-08-25
2772170c-5449-5d29-ad1f-41c2ba1cebfd,OceanLotus Registry Activity,4ac5fc44-a601-4c06-955b-309df8c4e9d4,2019-04-14
69dc0a21-b87e-590d-8105-82df3a7e4815,APT29 2018 Phishing Campaign File Indicators,3a3f81ca-652c-482b-adeb-b1c804727f74,2018-11-20
5695d429-01d6-5f3e-bda3-aa517d52bfdc,APT29 2018 Phishing Campaign CommandLine Indicators,7453575c-a747-40b9-839b-125a0aae324b,2018-11-20
94e32d7a-be05-5b91-a79e-928f183a62d2,Potential MuddyWater APT Activity,36222790-0d43-4fe8-86e4-674b27809543,2023-03-10
d358e0ea-2529-5d00-97ac-ca89601522bf,APT27 - Emissary Panda Activity,9aa01d62-7667-4d3b-acb8-8cb5103e2014,2018-09-03
5f95738c-c40b-5437-8feb-c7db2108b31e,TropicTrooper Campaign November 2018,8c7090c3-e0a0-4944-bd08-08c3a0cecf79,2019-11-12
40f27cb1-f726-5076-a381-8fc199f9bbaa,OilRig APT Registry Persistence,7bdf2a7c-3acc-4091-9581-0a77dad1c5b5,2018-03-23
ece4239c-b4ab-5f31-ae3a-a6abb7d061eb,OilRig APT Schedule Task Persistence - Security,c0580559-a6bd-4ef6-b9b7-83703d98b561,2018-03-23
31f5f87d-9edb-55e2-9a7f-c63ca343dc00,OilRig APT Activity,ce6e34ca-966d-41c9-8d93-5b06c8b97a06,2018-03-23
4e115522-5768-50a7-995d-24182fcd86a0,OilRig APT Schedule Task Persistence - System,53ba33fd-3a50-4468-a5ef-c583635cfa92,2018-03-23
1a904dbb-b48e-5cd6-809f-c038c67e9713,Defrag Deactivation - Security,c5a178bf-9cfb-4340-b584-e4df39b6a3e7,2019-03-04
3ea884ef-c34e-56c8-bb4a-bd73cc6f717b,Defrag Deactivation,958d81aa-8566-4cea-a565-59ccd4df27b0,2019-03-04
c88b9e80-1557-5bed-a2c5-a2825a3d1cff,Sofacy Trojan Loader Activity,ba778144-5e3d-40cf-8af9-e28fb1df1e20,2018-03-01
04e5d8a8-4376-5b48-bce4-cbf66e60e812,Elise Backdoor Activity,e507feb7-5f73-4ef6-a970-91bb6f6d744f,2018-01-31
8292287b-31d9-5301-a636-0c8e97c17948,Oracle WebLogic Exploit,37e8369b-43bb-4bf8-83b6-6dd43bda2000,2018-07-22
ac9e0aa3-5379-54dd-a176-877676818783,Fortinet CVE-2018-13379 Exploitation,a2e97350-4285-43f2-a63f-d0daff291738,2020-12-08
5c06d2e3-2796-54a0-aa91-7174229ab88c,Turla Group Commands May 2020,9e2e51c5-c699-4794-ba5a-29f5da40ac0c,2020-05-26
9968aa5b-7a6d-5605-a3f1-41be7c15e059,Turla Group Lateral Movement,c601f20d-570a-4cde-a7d6-e17f99cb8e7f,2017-11-07
b3d832f4-6766-5139-9f12-9142a0501cab,ZxShell Malware,f0b70adb-0075-43b0-9745-e82a1c608fcc,2017-07-20
2765ac03-e35a-5cb4-9943-82536223799f,Rejetto HTTP File Server RCE,a133193c-2daa-4a29-8022-018695fcf0ae,2022-07-19
a1cee708-2102-5fbc-850e-763bf7aae307,Leviathan Registry Key Activity,70d43542-cd2d-483c-8f30-f16b436fd7db,2020-07-07
bda9ae4e-36c9-59c9-aa27-e8dba46a9732,GALLIUM Artefacts - Builtin,3db10f25-2527-4b79-8d4b-471eb900ee29,2020-02-07
ac6bd360-8720-564a-8636-ff7fa77c403f,GALLIUM IOCs,440a56bf-7873-4439-940a-1c8a671073c2,2020-02-07
400e0d34-b02f-52bc-9628-2ed455c200e3,UNC2452 PowerShell Pattern,b7155193-8a81-4d8f-805d-88de864ca50c,2021-01-20
6f58fc7f-9550-53a9-9ead-8467f9890d51,Suspicious VBScript UN2452 Pattern,20c3f09d-c53d-4e85-8b74-6aa50e2f1b61,2021-03-05
89742e44-3c0c-59a1-b5c8-8b148f643d43,Solarwinds SUPERNOVA Webshell Access,a2cee20b-eacc-459f-861d-c02e5d12f1db,2020-12-17
5e003e05-ff7a-5cb4-ad8c-35f689fac4dc,UNC2452 Process Creation Patterns,9be34ad0-b6a7-4fbd-91cf-fc7ec1047f5f,2021-01-22
7864600b-66c7-59f0-b746-131712c172a7,Greenbug Espionage Group Indicators,3711eee4-a808-4849-8a14-faf733da3612,2020-05-20
ae1de8c0-4774-53f7-a4ec-e162bae3dfcc,EvilNum APT Golden Chickens Deployment Via OCX Files,8acf3cfa-1e8c-4099-83de-a0c4038e18f0,2020-07-10
52e3938d-6964-5037-a8cf-166c20427b74,Lazarus Group Activity,24c4d154-05a4-4b99-b57d-9b977472443a,2020-12-23
4ed74d0a-8ba6-58a1-a8bd-eda98362ef3e,TAIDOOR RAT DLL Load,d1aa3382-abab-446f-96ea-4de52908210b,2020-07-30
ed1ada3d-a1a6-5d7e-8267-04921ff9693b,Winnti Malware HK University Campaign,3121461b-5aa0-4a41-b910-66d25524edbb,2020-02-01
b37dff72-15f8-5a33-931b-256bcfa9e5b5,Winnti Pipemon Characteristics,73d70463-75c9-4258-92c6-17500fe972f2,2020-07-30
f6c49d18-abe8-5806-93b5-c493fccc5c42,Trickbot Malware Activity,58bf96d9-ff5f-44bd-8dcc-1c4f79bf3a27,2020-11-26
4c76ec0c-f859-522d-99e9-679bb67ccb76,Blue Mockingbird,c3198a27-23a0-4c2c-af19-e5328d49680e,2020-05-14
ccb80ce3-3da3-51e0-88d5-c4afb6081f28,Potential Maze Ransomware Activity,29fd07fc-9cfd-4331-b7fd-cc18dfa21052,2020-05-08
846087cb-1af5-589e-a70a-df0c77217478,ComRAT Network Communication,7857f021-007f-4928-8b2c-7aedbe64bb82,2020-05-26
7b5201f9-ac58-5df6-a643-4495af6c4866,Potential Emotet Rundll32 Execution,54e57ce3-0672-46eb-a402-2c0948d5e3e9,2020-12-25
fe39c8c2-c866-58cc-9707-8f84851c866e,Potential Ke3chang/TidePool Malware Activity,7b544661-69fc-419f-9a59-82ccc328f205,2020-06-18
b7cc7773-751a-517d-b0e3-3162fca08a48,FlowCloud Registry Markers,5118765f-6657-4ddb-a487-d7bd673abbf1,2020-06-09
e1f56c04-1997-5a9b-80d2-41664d5560d2,DNS RCE CVE-2020-1350,b5281f31-f9cc-4d0d-95d0-45b91c45b487,2020-07-15
abde6730-7807-5c6e-953e-846be3c59ba4,CVE-2020-10148 SolarWinds Orion API Auth Bypass,5a35116f-43bc-4901-b62d-ef131f42a9af,2020-12-27
9b59eddc-9c07-5b29-8e1f-dc908961f8e7,CVE-2020-1048 Exploitation Attempt - Suspicious New Printer Ports - Registry,7ec912f2-5175-4868-b811-ec13ad0f8567,2020-05-13
eef353fb-2702-5794-9eec-15c53ac7a2b3,Suspicious PrinterPorts Creation (CVE-2020-1048),cc08d590-8b90-413a-aff6-31d1a99678d7,2020-05-13
0d97e0ce-0be3-5f53-9ef2-07eda60c2d11,Exploitation Attempt Of CVE-2020-1472 - Execution of ZeroLogon PoC,dcc6a01e-9471-44a0-a699-71ea96f8ed8b,2022-02-12
ac5fd09a-ca4a-5f0b-ae55-2daa1d4ca75c,Citrix ADS Exploitation CVE-2020-8193 CVE-2020-8195,0d0d9a8a-a49e-4e27-b061-7ce4b936cfb7,2020-07-10
749c8fe6-5504-500e-8bf6-de566ed6981d,CVE-2020-5902 F5 BIG-IP Exploitation Attempt,44b53b1c-e60f-4a7b-948e-3435a7918478,2020-07-05
c9e8d522-5713-5f45-ac28-e49d8ed21853,TerraMaster TOS CVE-2020-28188,15c312b9-00d0-4feb-8870-7d940a4bdc5e,2021-01-25
929b0032-7d67-5553-b6e2-649d2bfcb9b2,Oracle WebLogic Exploit CVE-2020-14882,85d466b0-d74c-4514-84d3-2bdd3327588b,2020-11-02
f50dd4fb-4155-5c71-a273-f8e6cab40d58,CVE-2020-0688 Exchange Exploitation via Web Log,fce2c2e2-0fb5-41ab-a14c-5391e1fd70a5,2020-02-29
86a62df9-f1a0-5c79-8468-86cfc60d1215,CVE-2020-0688 Exploitation Attempt,7c64e577-d72e-4c3d-9d75-8de6d1f9146a,2020-02-27
a7fea96c-a66a-5274-9c4e-bf528401545b,CVE-2020-0688 Exploitation via Eventlog,d6266bf5-935e-4661-b477-78772735a7cb,2020-02-29
3d8e2698-e0e1-5c92-a6ff-9cce9d8edabb,Cisco ASA FTD Exploit CVE-2020-3452,aba47adc-4847-4970-95c1-61dce62a8b29,2021-01-07
42dd1fa1-2548-5188-b12a-8da3b5e47f44,Exploited CVE-2020-10189 Zoho ManageEngine,846b866e-2a57-46ee-8e16-85fa92759be7,2020-03-25
485408e1-7483-5133-a68d-97a8c47b955f,Default Credentials Usage,1a395cbc-a84a-463a-9086-ed8a70e573c7,2019-03-26
1cf72eec-22b8-5598-8c15-6aa99f4f79e7,Cleartext Protocol Usage Via Netflow,7e4bfe58-4a47-4709-828d-d86c78b7cc1f,2019-03-26
e0e25172-8713-59aa-8d71-401ab02742d5,Host Without Firewall,6b2066c8-3dc7-4db7-9db0-6cc1d7b0dde9,2019-03-19
433f799a-0e58-5250-8dbb-10be00242b52,OneLogin User Assumed Another User,62fff148-278d-497e-8ecd-ad6083231a35,2021-10-12
f7dd7bd3-09b0-5437-9bb0-ad5d27a770b8,OneLogin User Account Locked,a717c561-d117-437e-b2d9-0118a7035d01,2021-10-12
b98059cc-d5de-57a3-a2d2-013b29df164f,Outdated Dependency Or Vulnerability Alert Disabled,34e1c7d4-0cd5-419d-9f1b-1dad3f61018d,2023-01-27
d5ce5a7e-a86b-503a-8057-9501ae375469,Github Outside Collaborator Detected,eaa9ac35-1730-441f-9587-25767bde99d7,2023-01-20
f66934cc-046c-5a92-a5a7-f2d5a2f49c60,Github Push Protection Bypass Detected,02cf536a-cf21-4876-8842-4159c8aee3cc,2024-03-07
9c198ebd-adfc-5bc6-a071-6ae7515ed6e6,Github SSH Certificate Configuration Changed,2f575940-d85e-4ddc-af13-17dad6f1a0ef,2024-07-29
ef00e2d1-b6c0-5c94-a4b1-93e0f53bb159,Github Delete Action Invoked,16a71777-0b2e-4db7-9888-9d59cb75200b,2023-01-19
07df94fe-1bb9-587e-9724-6a7aa5d723ba,Github High Risk Configuration Disabled,8622c92d-c00e-463c-b09d-fd06166f6794,2023-01-29
1fd30c11-ff95-5cbf-89c8-8000c14e8424,New Github Organization Member Added,3908d64a-3c06-4091-b503-b3a94424533b,2023-01-29
f89092a2-6251-5722-9efc-de5ed0404619,Github Push Protection Disabled,ccd55945-badd-4bae-936b-823a735d37dd,2024-03-07
0b95214b-a0c1-559c-a93c-24fd0909e7ba,Github Self Hosted Runner Changes Detected,f8ed0e8f-7438-4b79-85eb-f358ef2fbebd,2023-01-27
b2e131c6-103c-545c-a095-381912edbb0b,Github New Secret Created,f9405037-bc97-4eb7-baba-167dad399b83,2023-01-20
57c22f97-e72a-59d6-9123-d10201d06b05,Github Fork Private Repositories Setting Enabled/Cleared,69b3bd1e-b38a-462f-9a23-fbdbf63d2294,2024-07-29
144bcde9-f66d-56ed-8df9-add312269614,Github Repository/Organization Transferred,04ad83ef-1a37-4c10-b57a-81092164bf33,2024-07-29
3be252c8-cbaa-507b-80fa-86ddfd1da237,Github Secret Scanning Feature Disabled,3883d9a0-fd0f-440f-afbb-445a2a799bb8,2024-03-07
c13dd36b-c17e-5175-952a-13710d9af188,Okta Network Zone Deactivated or Deleted,9f308120-69ed-4506-abde-ac6da81f4310,2021-09-12
afd0315b-d6da-5d2f-8288-f1419e534d4d,Okta New Admin Console Behaviours,a0b38b70-3cb5-484b-a4eb-c4d8e7bcc0a9,2023-09-07
ff61e577-7971-5d78-99ff-52fd8278206e,Okta Policy Modified or Deleted,1667a172-ed4c-463c-9969-efd92195319a,2021-09-12
da4ed401-c3fe-5ca9-b96e-2df360e821d7,Okta API Token Created,19951c21-229d-4ccb-8774-b993c3ff3c5c,2021-09-12
af4f9ac1-1fdb-571e-ab51-aebd421465df,Okta Admin Role Assigned to an User or Group,413d4a81-6c98-4479-9863-014785fd579c,2021-09-12
e3f020ee-6db9-58d8-952c-4dfd362db716,Okta User Session Start Via An Anonymising Proxy Service,bde30855-5c53-4c18-ae90-1ff79ebc9578,2023-09-07
6f6615b1-24dd-5226-bb27-ca1dd23e646d,Okta FastPass Phishing Detection,ee39a9f7-5a79-4b0a-9815-d36b3cf28d3e,2023-05-07
44f83bab-da61-5750-95fe-87167e9427ae,Potential Okta Password in AlternateID Field,91b76b84-8589-47aa-9605-c837583b82a9,2023-04-03
89fb7e87-b63c-5524-ac7b-fbd84f6e2358,Okta Security Threat Detected,5c82f0b9-3c6d-477f-a318-0e14a1df73e0,2021-09-12
edc3d134-8a1d-5e92-a906-201a8b3e293a,Okta Unauthorized Access to App,6cc2b61b-d97e-42ef-a9dd-8aa8dc951657,2021-09-12
1d906b52-3255-52a6-ac9f-d06d9bec87ce,Okta User Account Locked Out,14701da0-4b0f-4ee6-9c95-2ffb4e73bb9a,2021-09-12
8b7c0b33-7f76-5f81-9c1f-ea937f9fba98,Okta Suspicious Activity Reported by End-user,07e97cc6-aed1-43ae-9081-b3470d2367f1,2023-09-07
9f200621-bfc1-5d3d-b2bf-a4ccb08b9250,Okta API Token Revoked,cf1dbc6b-6205-41b4-9b88-a83980d2255b,2021-09-12
aae0f377-cdf9-5693-bc84-0ad5eb0ff334,Okta Admin Functions Access Through Proxy,9058ca8b-f397-4fd1-a9fa-2b7aad4d6309,2023-10-25
fb8c2805-9d23-570c-8288-fd821294b1e9,New Okta User Created,b6c718dd-8f53-4b9f-98d8-93fdca966969,2023-10-25
c4aa6f12-3db5-56b8-a75e-4290b71b3b3a,Okta Identity Provider Created,969c7590-8c19-4797-8c1b-23155de6e7ac,2023-09-07
1bda2739-55b7-5044-bf50-5a4bbd936b42,Okta Admin Role Assignment Created,139bdd4b-9cd7-49ba-a2f4-744d0a8f5d8c,2023-01-19
ba09d94e-ea57-588f-84fb-c7078c885de5,Okta Application Sign-On Policy Modified or Deleted,8f668cc4-c18e-45fe-ad00-624a981cf88a,2021-09-12
e2afe9e1-0702-5a40-aab6-f410262678a8,Okta MFA Reset or Deactivated,50e068d7-1e6b-4054-87e5-0a592c40c7e0,2021-09-21
6f944a80-05fc-5c98-926b-8acbbc089ac2,Okta Application Modified or Deleted,7899144b-e416-4c28-b0b5-ab8f9e0a541d,2021-09-12
d401f428-fd17-5a38-be7f-e156d58876fd,Okta Policy Rule Modified or Deleted,0c97c1d3-4057-45c9-b148-1de94b631931,2021-09-12
a2bc9d8b-6d90-5766-b425-52f80158db1e,Bitbucket Global Secret Scanning Rule Deleted,e16cf0f0-ee88-4901-bd0b-4c8d13d9ee05,2024-02-25
cca54af0-1cf2-5f5d-8e8b-15d806957916,Bitbucket Secret Scanning Rule Deleted,ff91e3f0-ad15-459f-9a85-1556390c138d,2024-02-25
cadfa31e-2371-5f3e-bac3-bcc3882a5581,Bitbucket Audit Log Configuration Updated,6aa12161-235a-4dfb-9c74-fe08df8d8da1,2024-02-25
1a4a0cb7-0ddd-5b6f-9349-6dfdb5052385,Bitbucket User Details Export Attempt Detected,5259cbf2-0a75-48bf-b57a-c54d6fabaef3,2024-02-25
f48aebd8-6800-5ea8-bfea-9c083d09a346,Bitbucket Global SSH Settings Changed,16ab6143-510a-44e2-a615-bdb80b8317fc,2024-02-25
2b106e79-f670-5041-ad95-8f5ab601cc4c,Bitbucket User Login Failure Via SSH,d3f90469-fb05-42ce-b67d-0fded91bbef3,2024-02-25
316d98c5-66ba-5a02-952d-836cb38abb76,Bitbucket User Login Failure,70ed1d26-0050-4b38-a599-92c53d57d45a,2024-02-25
